Time,chan1,chan2,chan3,chan4,chan5,chan6,chan7,chan8,Sample_rate
23.984999999999513, -175.64, -170.21, -138.45, -233.65,0.000,0.000,0.000,0.000,200.0 
23.98999999999951, -173.88, -175.27, -131.19, -229.08,0.000,0.000,0.000,0.000,200.0 
23.99499999999951, -166.98, -167.09, -127.80, -223.82,0.000,0.000,0.000,0.000,200.0 
23.99999999999951, -167.48, -171.50, -134.05, -224.90,0.000,0.000,0.000,0.000,200.0 
24.00499999999951, -171.38, -168.90, -146.84, -239.06,0.000,0.000,0.000,0.000,200.0 
24.009999999999508, -160.76, -162.68, -130.30, -226.60,0.000,0.000,0.000,0.000,200.0 
24.014999999999507, -168.23, -167.31, -133.33, -228.70,0.000,0.000,0.000,0.000,200.0 
24.019999999999506, -166.53, -168.45, -132.30, -232.60,0.000,0.000,0.000,0.000,200.0 
24.024999999999505, -165.16, -163.50, -133.49, -232.35,0.000,0.000,0.000,0.000,200.0 
24.029999999999504, -168.93, -167.84, -135.30, -234.69,0.000,0.000,0.000,0.000,200.0 
24.034999999999503, -173.11, -169.05, -124.66, -232.29,0.000,0.000,0.000,0.000,200.0 
24.0399999999995, -168.19, -167.66, -137.18, -232.96,0.000,0.000,0.000,0.000,200.0 
24.0449999999995, -170.20, -166.38, -135.01, -223.67,0.000,0.000,0.000,0.000,200.0 
24.0499999999995, -160.80, -161.72, -126.41, -229.82,0.000,0.000,0.000,0.000,200.0 
24.0549999999995, -164.94, -161.20, -128.09, -234.81,0.000,0.000,0.000,0.000,200.0 
24.059999999999498, -160.25, -157.51, -118.65, -225.98,0.000,0.000,0.000,0.000,200.0 
24.064999999999497, -164.44, -161.80, -132.04, -233.73,0.000,0.000,0.000,0.000,200.0 
24.069999999999496, -160.23, -161.21, -133.69, -225.01,0.000,0.000,0.000,0.000,200.0 
24.074999999999495, -168.36, -166.71, -130.55, -225.10,0.000,0.000,0.000,0.000,200.0 
24.079999999999494, -166.40, -165.97, -128.17, -224.02,0.000,0.000,0.000,0.000,200.0 
24.084999999999493, -169.08, -166.95, -130.35, -227.92,0.000,0.000,0.000,0.000,200.0 
24.089999999999492, -165.02, -166.09, -125.02, -223.13,0.000,0.000,0.000,0.000,200.0 
24.09499999999949, -155.17, -154.09, -117.87, -225.64,0.000,0.000,0.000,0.000,200.0 
24.09999999999949, -157.63, -154.36, -120.86, -222.50,0.000,0.000,0.000,0.000,200.0 
24.10499999999949, -167.90, -166.24, -134.73, -227.24,0.000,0.000,0.000,0.000,200.0 
24.109999999999488, -166.02, -162.36, -133.04, -228.51,0.000,0.000,0.000,0.000,200.0 
24.114999999999487, -160.99, -164.02, -126.67, -229.93,0.000,0.000,0.000,0.000,200.0 
24.119999999999486, -166.07, -164.63, -120.94, -226.71,0.000,0.000,0.000,0.000,200.0 
24.124999999999485, -168.92, -167.55, -132.95, -232.82,0.000,0.000,0.000,0.000,200.0 
24.129999999999484, -166.78, -170.66, -130.39, -231.19,0.000,0.000,0.000,0.000,200.0 
24.134999999999483, -163.92, -165.95, -126.51, -228.92,0.000,0.000,0.000,0.000,200.0 
24.139999999999482, -168.12, -166.76, -134.24, -233.84,0.000,0.000,0.000,0.000,200.0 
24.14499999999948, -174.91, -167.40, -135.50, -233.57,0.000,0.000,0.000,0.000,200.0 
24.14999999999948, -173.93, -170.15, -122.47, -216.11,0.000,0.000,0.000,0.000,200.0 
24.15499999999948, -175.19, -176.85, -120.18, -218.39,0.000,0.000,0.000,0.000,200.0 
24.159999999999478, -152.60, -155.61, -129.66, -230.99,0.000,0.000,0.000,0.000,200.0 
24.164999999999477, -150.98, -158.08, -123.75, -228.66,0.000,0.000,0.000,0.000,200.0 
24.169999999999476, -156.19, -155.04, -120.82, -222.57,0.000,0.000,0.000,0.000,200.0 
24.174999999999475, -160.48, -163.99, -129.57, -228.91,0.000,0.000,0.000,0.000,200.0 
24.179999999999474, -158.88, -163.65, -134.07, -229.07,0.000,0.000,0.000,0.000,200.0 
24.184999999999473, -161.27, -162.15, -134.48, -234.78,0.000,0.000,0.000,0.000,200.0 
24.189999999999472, -167.94, -163.85, -128.06, -230.95,0.000,0.000,0.000,0.000,200.0 
24.19499999999947, -157.76, -160.98, -123.37, -226.97,0.000,0.000,0.000,0.000,200.0 
24.19999999999947, -170.88, -165.94, -137.34, -241.78,0.000,0.000,0.000,0.000,200.0 
24.20499999999947, -164.09, -161.83, -128.56, -227.61,0.000,0.000,0.000,0.000,200.0 
24.209999999999468, -154.48, -154.96, -114.98, -222.45,0.000,0.000,0.000,0.000,200.0 
24.214999999999467, -162.40, -164.77, -123.58, -230.61,0.000,0.000,0.000,0.000,200.0 
24.219999999999466, -167.88, -168.62, -130.20, -230.32,0.000,0.000,0.000,0.000,200.0 
24.224999999999465, -171.30, -170.67, -138.04, -228.87,0.000,0.000,0.000,0.000,200.0 
24.229999999999464, -169.77, -166.60, -119.98, -219.29,0.000,0.000,0.000,0.000,200.0 
24.234999999999463, -168.16, -168.27, -126.90, -226.10,0.000,0.000,0.000,0.000,200.0 
24.239999999999462, -168.52, -167.14, -138.60, -233.52,0.000,0.000,0.000,0.000,200.0 
24.24499999999946, -171.24, -168.30, -151.50, -239.75,0.000,0.000,0.000,0.000,200.0 
24.24999999999946, -172.49, -169.51, -145.36, -232.94,0.000,0.000,0.000,0.000,200.0 
24.25499999999946, -163.21, -163.35, -132.50, -224.03,0.000,0.000,0.000,0.000,200.0 
24.259999999999458, -157.27, -152.58, -119.58, -223.23,0.000,0.000,0.000,0.000,200.0 
24.264999999999457, -166.87, -163.65, -137.46, -230.90,0.000,0.000,0.000,0.000,200.0 
24.269999999999456, -172.11, -166.22, -135.39, -229.38,0.000,0.000,0.000,0.000,200.0 
24.274999999999455, -163.57, -164.91, -126.50, -227.99,0.000,0.000,0.000,0.000,200.0 
24.279999999999454, -159.71, -159.44, -117.86, -227.04,0.000,0.000,0.000,0.000,200.0 
24.284999999999453, -168.11, -164.70, -130.76, -231.01,0.000,0.000,0.000,0.000,200.0 
24.289999999999452, -160.02, -162.10, -126.57, -229.80,0.000,0.000,0.000,0.000,200.0 
24.29499999999945, -155.53, -160.02, -113.55, -219.24,0.000,0.000,0.000,0.000,200.0 
24.29999999999945, -158.88, -161.70, -125.15, -222.36,0.000,0.000,0.000,0.000,200.0 
24.30499999999945, -160.77, -164.16, -133.94, -228.41,0.000,0.000,0.000,0.000,200.0 
24.309999999999448, -151.61, -155.78, -115.68, -214.65,0.000,0.000,0.000,0.000,200.0 
24.314999999999447, -160.13, -161.59, -128.48, -226.55,0.000,0.000,0.000,0.000,200.0 
24.319999999999446, -167.32, -168.39, -123.01, -232.12,0.000,0.000,0.000,0.000,200.0 
24.324999999999445, -169.36, -163.96, -126.87, -219.57,0.000,0.000,0.000,0.000,200.0 
24.329999999999444, -167.27, -166.28, -131.87, -227.97,0.000,0.000,0.000,0.000,200.0 
24.334999999999443, -164.84, -170.73, -129.67, -231.43,0.000,0.000,0.000,0.000,200.0 
24.339999999999442, -168.63, -170.59, -123.11, -228.09,0.000,0.000,0.000,0.000,200.0 
24.34499999999944, -165.82, -167.01, -124.06, -230.99,0.000,0.000,0.000,0.000,200.0 
24.34999999999944, -162.62, -165.89, -133.35, -234.27,0.000,0.000,0.000,0.000,200.0 
24.35499999999944, -159.87, -163.40, -121.75, -232.47,0.000,0.000,0.000,0.000,200.0 
24.359999999999438, -158.52, -162.40, -116.62, -217.23,0.000,0.000,0.000,0.000,200.0 
24.364999999999437, -171.70, -168.85, -143.55, -232.98,0.000,0.000,0.000,0.000,200.0 
24.369999999999436, -168.29, -168.17, -134.68, -227.93,0.000,0.000,0.000,0.000,200.0 
24.374999999999435, -169.22, -169.77, -140.41, -232.10,0.000,0.000,0.000,0.000,200.0 
24.379999999999434, -160.47, -160.44, -123.94, -222.21,0.000,0.000,0.000,0.000,200.0 
24.384999999999433, -168.07, -165.36, -124.00, -221.51,0.000,0.000,0.000,0.000,200.0 
24.389999999999432, -165.64, -164.04, -121.27, -223.34,0.000,0.000,0.000,0.000,200.0 
24.39499999999943, -165.92, -167.11, -135.60, -228.34,0.000,0.000,0.000,0.000,200.0 
24.39999999999943, -174.34, -171.62, -152.00, -234.28,0.000,0.000,0.000,0.000,200.0 
24.40499999999943, -178.79, -177.48, -142.66, -233.86,0.000,0.000,0.000,0.000,200.0 
24.409999999999428, -172.12, -166.88, -135.69, -229.67,0.000,0.000,0.000,0.000,200.0 
24.414999999999427, -175.13, -175.87, -136.41, -240.87,0.000,0.000,0.000,0.000,200.0 
24.419999999999426, -160.97, -162.88, -122.94, -232.72,0.000,0.000,0.000,0.000,200.0 
24.424999999999425, -162.09, -164.61, -120.47, -230.16,0.000,0.000,0.000,0.000,200.0 
24.429999999999424, -164.71, -167.65, -135.89, -231.10,0.000,0.000,0.000,0.000,200.0 
24.434999999999423, -166.41, -166.40, -118.62, -228.47,0.000,0.000,0.000,0.000,200.0 
24.439999999999422, -172.25, -173.36, -154.00, -242.29,0.000,0.000,0.000,0.000,200.0 
24.44499999999942, -168.76, -168.40, -146.60, -238.69,0.000,0.000,0.000,0.000,200.0 
24.44999999999942, -165.12, -170.25, -137.92, -238.74,0.000,0.000,0.000,0.000,200.0 
24.45499999999942, -157.55, -161.94, -132.83, -240.11,0.000,0.000,0.000,0.000,200.0 
24.459999999999418, -162.24, -164.63, -133.14, -236.73,0.000,0.000,0.000,0.000,200.0 
24.464999999999417, -166.59, -168.10, -133.37, -233.74,0.000,0.000,0.000,0.000,200.0 
24.469999999999416, -160.62, -162.25, -117.32, -228.10,0.000,0.000,0.000,0.000,200.0 
24.474999999999415, -159.23, -162.82, -118.65, -222.44,0.000,0.000,0.000,0.000,200.0 
24.479999999999414, -161.95, -163.84, -129.10, -230.42,0.000,0.000,0.000,0.000,200.0 
24.484999999999413, -163.88, -171.08, -132.58, -229.18,0.000,0.000,0.000,0.000,200.0 
24.489999999999412, -160.62, -165.94, -133.44, -227.39,0.000,0.000,0.000,0.000,200.0 
24.49499999999941, -154.11, -159.36, -118.93, -219.78,0.000,0.000,0.000,0.000,200.0 
24.49999999999941, -158.93, -155.74, -114.82, -218.53,0.000,0.000,0.000,0.000,200.0 
24.50499999999941, -162.64, -159.85, -125.12, -227.16,0.000,0.000,0.000,0.000,200.0 
24.50999999999941, -161.28, -160.16, -138.94, -231.20,0.000,0.000,0.000,0.000,200.0 
24.514999999999407, -157.94, -155.62, -120.53, -223.93,0.000,0.000,0.000,0.000,200.0 
24.519999999999406, -158.78, -155.60, -127.99, -230.04,0.000,0.000,0.000,0.000,200.0 
24.524999999999405, -168.57, -160.10, -145.65, -237.17,0.000,0.000,0.000,0.000,200.0 
24.529999999999404, -163.70, -157.78, -133.52, -227.27,0.000,0.000,0.000,0.000,200.0 
24.534999999999403, -158.68, -156.79, -122.19, -223.84,0.000,0.000,0.000,0.000,200.0 
24.539999999999402, -162.90, -162.13, -133.39, -234.54,0.000,0.000,0.000,0.000,200.0 
24.5449999999994, -159.82, -151.24, -121.40, -222.03,0.000,0.000,0.000,0.000,200.0 
24.5499999999994, -163.33, -163.62, -127.52, -229.69,0.000,0.000,0.000,0.000,200.0 
24.5549999999994, -173.58, -171.30, -141.90, -240.52,0.000,0.000,0.000,0.000,200.0 
24.5599999999994, -168.28, -164.82, -142.69, -234.81,0.000,0.000,0.000,0.000,200.0 
24.564999999999397, -178.87, -175.78, -143.25, -237.03,0.000,0.000,0.000,0.000,200.0 
24.569999999999396, -174.08, -176.44, -136.64, -236.66,0.000,0.000,0.000,0.000,200.0 
24.574999999999395, -161.24, -168.20, -114.29, -217.57,0.000,0.000,0.000,0.000,200.0 
24.579999999999394, -158.23, -161.32, -121.68, -223.69,0.000,0.000,0.000,0.000,200.0 
24.584999999999393, -168.11, -170.11, -147.41, -237.68,0.000,0.000,0.000,0.000,200.0 
24.589999999999392, -174.00, -172.89, -138.62, -235.62,0.000,0.000,0.000,0.000,200.0 
24.59499999999939, -160.85, -158.51, -128.09, -227.51,0.000,0.000,0.000,0.000,200.0 
24.59999999999939, -155.48, -156.18, -130.86, -232.52,0.000,0.000,0.000,0.000,200.0 
24.60499999999939, -162.74, -158.70, -136.92, -230.72,0.000,0.000,0.000,0.000,200.0 
24.60999999999939, -156.36, -158.08, -124.46, -228.41,0.000,0.000,0.000,0.000,200.0 
24.614999999999387, -155.66, -160.96, -124.09, -233.03,0.000,0.000,0.000,0.000,200.0 
24.619999999999386, -169.93, -165.20, -140.81, -243.15,0.000,0.000,0.000,0.000,200.0 
24.624999999999385, -168.18, -166.19, -145.79, -243.15,0.000,0.000,0.000,0.000,200.0 
24.629999999999384, -165.34, -161.88, -129.81, -233.57,0.000,0.000,0.000,0.000,200.0 
24.634999999999383, -162.79, -160.42, -128.03, -231.16,0.000,0.000,0.000,0.000,200.0 
24.639999999999382, -162.78, -162.34, -146.07, -242.04,0.000,0.000,0.000,0.000,200.0 
24.64499999999938, -163.58, -162.01, -149.77, -242.35,0.000,0.000,0.000,0.000,200.0 
24.64999999999938, -165.28, -165.65, -141.01, -236.46,0.000,0.000,0.000,0.000,200.0 
24.65499999999938, -170.09, -169.73, -130.85, -234.72,0.000,0.000,0.000,0.000,200.0 
24.65999999999938, -167.40, -162.96, -125.59, -227.65,0.000,0.000,0.000,0.000,200.0 
24.664999999999377, -164.18, -164.68, -120.39, -219.13,0.000,0.000,0.000,0.000,200.0 
24.669999999999376, -168.92, -165.77, -119.22, -221.65,0.000,0.000,0.000,0.000,200.0 
24.674999999999375, -165.55, -165.66, -111.84, -216.11,0.000,0.000,0.000,0.000,200.0 
24.679999999999374, -171.19, -168.20, -126.28, -214.76,0.000,0.000,0.000,0.000,200.0 
24.684999999999373, -167.53, -163.54, -120.26, -208.44,0.000,0.000,0.000,0.000,200.0 
24.689999999999372, -158.28, -161.82, -108.62, -206.75,0.000,0.000,0.000,0.000,200.0 
24.69499999999937, -171.96, -165.29, -116.86, -224.16,0.000,0.000,0.000,0.000,200.0 
24.69999999999937, -165.27, -162.98, -139.43, -235.13,0.000,0.000,0.000,0.000,200.0 
24.70499999999937, -166.75, -165.09, -135.88, -230.54,0.000,0.000,0.000,0.000,200.0 
24.70999999999937, -163.75, -161.47, -124.97, -227.70,0.000,0.000,0.000,0.000,200.0 
24.714999999999367, -165.87, -165.17, -132.53, -231.26,0.000,0.000,0.000,0.000,200.0 
24.719999999999366, -171.72, -164.88, -151.51, -237.82,0.000,0.000,0.000,0.000,200.0 
24.724999999999365, -167.84, -162.74, -130.06, -233.80,0.000,0.000,0.000,0.000,200.0 
24.729999999999364, -167.99, -165.45, -131.94, -235.07,0.000,0.000,0.000,0.000,200.0 
24.734999999999363, -167.78, -162.58, -134.06, -232.09,0.000,0.000,0.000,0.000,200.0 
24.739999999999363, -170.81, -167.43, -130.88, -236.77,0.000,0.000,0.000,0.000,200.0 
24.74499999999936, -170.50, -170.21, -134.43, -240.68,0.000,0.000,0.000,0.000,200.0 
24.74999999999936, -169.52, -172.02, -137.76, -239.13,0.000,0.000,0.000,0.000,200.0 
24.75499999999936, -165.89, -169.12, -122.88, -224.45,0.000,0.000,0.000,0.000,200.0 
24.75999999999936, -163.24, -168.28, -119.31, -222.25,0.000,0.000,0.000,0.000,200.0 
24.764999999999358, -174.45, -168.94, -131.64, -219.42,0.000,0.000,0.000,0.000,200.0 
24.769999999999357, -167.84, -165.04, -126.33, -214.13,0.000,0.000,0.000,0.000,200.0 
24.774999999999356, -164.34, -164.11, -121.27, -216.45,0.000,0.000,0.000,0.000,200.0 
24.779999999999355, -169.57, -166.30, -119.33, -221.06,0.000,0.000,0.000,0.000,200.0 
24.784999999999354, -168.79, -161.50, -122.15, -227.20,0.000,0.000,0.000,0.000,200.0 
24.789999999999353, -163.73, -157.95, -125.37, -223.66,0.000,0.000,0.000,0.000,200.0 
24.79499999999935, -161.35, -159.92, -130.13, -225.53,0.000,0.000,0.000,0.000,200.0 
24.79999999999935, -167.51, -164.01, -138.45, -230.19,0.000,0.000,0.000,0.000,200.0 
24.80499999999935, -165.20, -157.40, -125.22, -222.74,0.000,0.000,0.000,0.000,200.0 
24.80999999999935, -158.45, -157.36, -117.72, -219.92,0.000,0.000,0.000,0.000,200.0 
24.814999999999348, -168.18, -166.31, -113.81, -225.00,0.000,0.000,0.000,0.000,200.0 
24.819999999999347, -163.76, -156.91, -122.49, -223.58,0.000,0.000,0.000,0.000,200.0 
24.824999999999346, -163.77, -163.04, -130.61, -222.20,0.000,0.000,0.000,0.000,200.0 
24.829999999999345, -166.26, -163.56, -131.22, -229.35,0.000,0.000,0.000,0.000,200.0 
24.834999999999344, -165.15, -160.58, -121.55, -223.28,0.000,0.000,0.000,0.000,200.0 
24.839999999999343, -171.91, -164.51, -125.81, -226.98,0.000,0.000,0.000,0.000,200.0 
24.84499999999934, -172.69, -167.82, -118.99, -223.01,0.000,0.000,0.000,0.000,200.0 
24.84999999999934, -167.41, -164.54, -117.25, -220.97,0.000,0.000,0.000,0.000,200.0 
24.85499999999934, -170.97, -170.14, -117.80, -226.42,0.000,0.000,0.000,0.000,200.0 
24.85999999999934, -178.27, -170.63, -133.71, -227.54,0.000,0.000,0.000,0.000,200.0 
24.864999999999338, -172.16, -170.84, -130.41, -226.77,0.000,0.000,0.000,0.000,200.0 
24.869999999999337, -172.26, -166.64, -125.50, -225.96,0.000,0.000,0.000,0.000,200.0 
24.874999999999336, -161.06, -159.27, -112.53, -223.54,0.000,0.000,0.000,0.000,200.0 
24.879999999999335, -171.23, -161.11, -124.11, -226.87,0.000,0.000,0.000,0.000,200.0 
24.884999999999334, -176.95, -168.51, -128.97, -228.53,0.000,0.000,0.000,0.000,200.0 
24.889999999999333, -170.80, -164.02, -119.97, -221.49,0.000,0.000,0.000,0.000,200.0 
24.89499999999933, -172.67, -166.71, -119.09, -230.56,0.000,0.000,0.000,0.000,200.0 
24.89999999999933, -171.84, -166.30, -125.94, -232.28,0.000,0.000,0.000,0.000,200.0 
24.90499999999933, -182.49, -175.77, -128.04, -231.43,0.000,0.000,0.000,0.000,200.0 
24.90999999999933, -176.97, -169.50, -144.13, -233.58,0.000,0.000,0.000,0.000,200.0 
24.914999999999328, -170.31, -168.73, -138.91, -231.95,0.000,0.000,0.000,0.000,200.0 
24.919999999999327, -166.89, -164.08, -123.04, -224.32,0.000,0.000,0.000,0.000,200.0 
24.924999999999326, -167.99, -167.01, -130.25, -230.74,0.000,0.000,0.000,0.000,200.0 
24.929999999999325, -155.63, -159.31, -126.15, -220.60,0.000,0.000,0.000,0.000,200.0 
24.934999999999324, -156.15, -158.86, -121.08, -223.85,0.000,0.000,0.000,0.000,200.0 
24.939999999999323, -152.33, -151.24, -116.51, -219.18,0.000,0.000,0.000,0.000,200.0 
24.94499999999932, -164.98, -166.20, -148.22, -236.55,0.000,0.000,0.000,0.000,200.0 
24.94999999999932, -167.95, -163.73, -150.18, -238.15,0.000,0.000,0.000,0.000,200.0 
24.95499999999932, -161.34, -167.66, -150.28, -245.78,0.000,0.000,0.000,0.000,200.0 
24.95999999999932, -161.46, -160.23, -129.99, -234.19,0.000,0.000,0.000,0.000,200.0 
24.964999999999318, -160.27, -157.81, -128.51, -232.48,0.000,0.000,0.000,0.000,200.0 
24.969999999999317, -161.81, -158.08, -131.00, -226.75,0.000,0.000,0.000,0.000,200.0 
24.974999999999316, -169.44, -164.93, -145.60, -235.57,0.000,0.000,0.000,0.000,200.0 
24.979999999999315, -167.21, -159.82, -150.10, -246.36,0.000,0.000,0.000,0.000,200.0 
24.984999999999314, -174.17, -173.03, -143.66, -246.12,0.000,0.000,0.000,0.000,200.0 
24.989999999999313, -162.90, -159.85, -112.76, -225.51,0.000,0.000,0.000,0.000,200.0 
24.99499999999931, -163.72, -163.62, -126.46, -224.43,0.000,0.000,0.000,0.000,200.0 
24.99999999999931, -159.18, -164.90, -136.46, -225.33,0.000,0.000,0.000,0.000,200.0 
25.00499999999931, -167.50, -168.10, -135.70, -231.76,0.000,0.000,0.000,0.000,200.0 
25.00999999999931, -169.22, -165.14, -115.30, -220.67,0.000,0.000,0.000,0.000,200.0 
25.014999999999308, -170.13, -168.54, -122.40, -224.98,0.000,0.000,0.000,0.000,200.0 
25.019999999999307, -167.05, -163.82, -136.45, -237.82,0.000,0.000,0.000,0.000,200.0 
25.024999999999306, -168.55, -166.36, -129.52, -229.15,0.000,0.000,0.000,0.000,200.0 
25.029999999999305, -166.97, -163.78, -123.49, -226.47,0.000,0.000,0.000,0.000,200.0 
25.034999999999304, -153.32, -155.71, -112.19, -218.76,0.000,0.000,0.000,0.000,200.0 
25.039999999999303, -157.60, -157.47, -119.63, -224.94,0.000,0.000,0.000,0.000,200.0 
25.044999999999302, -165.14, -168.62, -130.60, -230.21,0.000,0.000,0.000,0.000,200.0 
25.0499999999993, -165.91, -167.24, -129.62, -234.90,0.000,0.000,0.000,0.000,200.0 
25.0549999999993, -165.60, -170.86, -125.71, -233.93,0.000,0.000,0.000,0.000,200.0 
25.0599999999993, -156.41, -161.65, -132.71, -227.40,0.000,0.000,0.000,0.000,200.0 
25.064999999999298, -163.27, -159.79, -136.62, -224.40,0.000,0.000,0.000,0.000,200.0 
25.069999999999297, -160.35, -164.04, -132.13, -220.15,0.000,0.000,0.000,0.000,200.0 
25.074999999999296, -158.71, -162.26, -130.33, -216.88,0.000,0.000,0.000,0.000,200.0 
25.079999999999295, -160.98, -166.02, -130.01, -219.98,0.000,0.000,0.000,0.000,200.0 
25.084999999999294, -158.48, -164.34, -131.66, -231.27,0.000,0.000,0.000,0.000,200.0 
25.089999999999293, -162.69, -167.19, -132.36, -239.51,0.000,0.000,0.000,0.000,200.0 
25.094999999999292, -160.30, -165.03, -145.27, -238.95,0.000,0.000,0.000,0.000,200.0 
25.09999999999929, -162.62, -166.05, -143.89, -236.73,0.000,0.000,0.000,0.000,200.0 
25.10499999999929, -167.05, -167.79, -151.69, -249.64,0.000,0.000,0.000,0.000,200.0 
25.10999999999929, -167.26, -166.07, -148.23, -248.31,0.000,0.000,0.000,0.000,200.0 
25.114999999999288, -153.95, -154.21, -125.02, -232.05,0.000,0.000,0.000,0.000,200.0 
25.119999999999287, -154.87, -156.63, -133.75, -239.81,0.000,0.000,0.000,0.000,200.0 
25.124999999999286, -161.52, -155.26, -142.04, -245.18,0.000,0.000,0.000,0.000,200.0 
25.129999999999285, -159.70, -153.56, -134.39, -237.48,0.000,0.000,0.000,0.000,200.0 
25.134999999999284, -163.80, -166.78, -142.09, -244.10,0.000,0.000,0.000,0.000,200.0 
25.139999999999283, -159.72, -159.95, -138.78, -237.25,0.000,0.000,0.000,0.000,200.0 
25.144999999999282, -163.87, -161.71, -129.19, -230.39,0.000,0.000,0.000,0.000,200.0 
25.14999999999928, -164.84, -166.78, -140.10, -230.35,0.000,0.000,0.000,0.000,200.0 
25.15499999999928, -158.08, -158.71, -122.63, -214.60,0.000,0.000,0.000,0.000,200.0 
25.15999999999928, -158.98, -160.61, -116.98, -204.63,0.000,0.000,0.000,0.000,200.0 
25.164999999999278, -165.02, -162.26, -113.23, -207.23,0.000,0.000,0.000,0.000,200.0 
25.169999999999277, -167.39, -164.12, -126.37, -226.84,0.000,0.000,0.000,0.000,200.0 
25.174999999999276, -157.52, -153.81, -96.60, -206.11,0.000,0.000,0.000,0.000,200.0 
25.179999999999275, -163.78, -166.13, -120.55, -226.18,0.000,0.000,0.000,0.000,200.0 
25.184999999999274, -167.16, -167.59, -129.50, -229.77,0.000,0.000,0.000,0.000,200.0 
25.189999999999273, -174.74, -169.91, -127.71, -224.48,0.000,0.000,0.000,0.000,200.0 
25.194999999999272, -162.08, -161.88, -117.92, -223.16,0.000,0.000,0.000,0.000,200.0 
25.19999999999927, -155.91, -155.55, -108.47, -214.40,0.000,0.000,0.000,0.000,200.0 
25.20499999999927, -168.63, -164.97, -133.17, -231.76,0.000,0.000,0.000,0.000,200.0 
25.20999999999927, -173.28, -167.78, -151.67, -238.78,0.000,0.000,0.000,0.000,200.0 
25.214999999999268, -158.70, -158.63, -131.51, -219.17,0.000,0.000,0.000,0.000,200.0 
25.219999999999267, -161.22, -160.44, -129.42, -230.43,0.000,0.000,0.000,0.000,200.0 
25.224999999999266, -162.00, -161.41, -129.95, -229.11,0.000,0.000,0.000,0.000,200.0 
25.229999999999265, -166.77, -164.37, -132.51, -229.80,0.000,0.000,0.000,0.000,200.0 
25.234999999999264, -158.51, -160.05, -129.21, -226.09,0.000,0.000,0.000,0.000,200.0 
25.239999999999263, -161.60, -158.32, -135.94, -231.43,0.000,0.000,0.000,0.000,200.0 
25.244999999999262, -161.45, -162.92, -130.70, -224.53,0.000,0.000,0.000,0.000,200.0 
25.24999999999926, -160.67, -157.63, -128.65, -225.67,0.000,0.000,0.000,0.000,200.0 
25.25499999999926, -158.59, -158.72, -116.53, -220.47,0.000,0.000,0.000,0.000,200.0 
25.25999999999926, -155.03, -155.89, -116.73, -227.02,0.000,0.000,0.000,0.000,200.0 
25.264999999999258, -160.71, -156.21, -142.32, -235.50,0.000,0.000,0.000,0.000,200.0 
25.269999999999257, -168.10, -164.36, -139.20, -237.32,0.000,0.000,0.000,0.000,200.0 
25.274999999999256, -153.83, -154.90, -112.85, -224.81,0.000,0.000,0.000,0.000,200.0 
25.279999999999255, -159.88, -159.47, -126.19, -229.77,0.000,0.000,0.000,0.000,200.0 
25.284999999999254, -153.77, -163.43, -137.47, -229.28,0.000,0.000,0.000,0.000,200.0 
25.289999999999253, -167.48, -165.05, -138.18, -235.56,0.000,0.000,0.000,0.000,200.0 
25.294999999999252, -160.43, -162.38, -126.97, -224.41,0.000,0.000,0.000,0.000,200.0 
25.29999999999925, -164.23, -164.31, -142.28, -234.27,0.000,0.000,0.000,0.000,200.0 
25.30499999999925, -166.06, -162.08, -136.34, -232.60,0.000,0.000,0.000,0.000,200.0 
25.30999999999925, -171.73, -169.62, -133.06, -225.99,0.000,0.000,0.000,0.000,200.0 
25.314999999999248, -162.85, -162.95, -145.94, -228.55,0.000,0.000,0.000,0.000,200.0 
25.319999999999247, -166.50, -168.14, -139.13, -235.54,0.000,0.000,0.000,0.000,200.0 
25.324999999999246, -158.90, -158.45, -128.68, -229.32,0.000,0.000,0.000,0.000,200.0 
25.329999999999245, -171.87, -167.34, -136.85, -228.50,0.000,0.000,0.000,0.000,200.0 
25.334999999999244, -171.79, -166.95, -145.15, -240.47,0.000,0.000,0.000,0.000,200.0 
25.339999999999243, -166.13, -167.88, -126.27, -228.41,0.000,0.000,0.000,0.000,200.0 
25.344999999999242, -163.21, -161.66, -121.23, -224.20,0.000,0.000,0.000,0.000,200.0 
25.34999999999924, -162.10, -164.91, -116.19, -222.17,0.000,0.000,0.000,0.000,200.0 
25.35499999999924, -167.29, -168.97, -124.90, -223.16,0.000,0.000,0.000,0.000,200.0 
25.35999999999924, -162.44, -164.74, -121.57, -227.74,0.000,0.000,0.000,0.000,200.0 
25.364999999999238, -174.67, -173.87, -138.56, -236.92,0.000,0.000,0.000,0.000,200.0 
25.369999999999237, -172.29, -168.70, -127.61, -231.06,0.000,0.000,0.000,0.000,200.0 
25.374999999999236, -162.69, -160.79, -123.07, -223.53,0.000,0.000,0.000,0.000,200.0 
25.379999999999235, -161.29, -159.87, -124.53, -218.30,0.000,0.000,0.000,0.000,200.0 
25.384999999999234, -169.13, -166.28, -143.75, -236.19,0.000,0.000,0.000,0.000,200.0 
25.389999999999233, -164.72, -162.53, -128.47, -220.47,0.000,0.000,0.000,0.000,200.0 
25.394999999999232, -160.88, -159.15, -127.71, -218.80,0.000,0.000,0.000,0.000,200.0 
25.39999999999923, -159.78, -161.52, -132.40, -216.36,0.000,0.000,0.000,0.000,200.0 
