Time:200.0 Hz,Epoch,FP1,FP2,O1,O2,Event Id,Event Date,Event Duration
14.335000000000841,716, -184.84, -193.47, -155.98, -214.03,,,
14.340000000000842,717, -179.78, -188.93, -153.79, -211.21,,,
14.345000000000843,717, -187.42, -194.81, -153.26, -206.78,,,
14.350000000000843,717, -185.00, -190.66, -152.52, -206.76,,,
14.355000000000844,717, -181.17, -188.55, -147.81, -205.79,,,
14.360000000000845,718, -176.81, -187.70, -151.13, -210.12,,,
14.365000000000846,718, -171.92, -185.32, -132.33, -198.98,,,
14.370000000000847,718, -175.56, -189.02, -151.64, -212.08,,,
14.375000000000847,718, -183.46, -187.81, -158.03, -217.80,,,
14.380000000000848,719, -177.25, -187.73, -149.10, -211.09,,,
14.385000000000849,719, -176.92, -187.27, -140.40, -202.41,,,
14.39000000000085,719, -177.47, -185.20, -161.14, -216.95,,,
14.39500000000085,719, -180.15, -185.48, -157.86, -218.39,,,
14.400000000000851,720, -184.58, -195.85, -159.65, -218.11,,,
14.405000000000852,720, -177.87, -187.34, -153.44, -209.40,,,
14.410000000000853,720, -181.72, -188.46, -151.53, -206.72,,,
14.415000000000854,720, -184.59, -185.76, -152.31, -202.72,,,
14.420000000000854,721, -183.78, -190.53, -158.40, -208.59,,,
14.425000000000855,721, -175.99, -185.06, -145.55, -209.48,,,
14.430000000000856,721, -173.88, -184.46, -155.49, -209.20,,,
14.435000000000857,721, -186.14, -184.92, -155.17, -211.45,,,
14.440000000000857,722, -178.30, -187.98, -137.45, -204.25,,,
14.445000000000858,722, -173.63, -191.72, -150.79, -210.30,,,
14.450000000000859,722, -174.01, -181.93, -139.69, -191.06,,,
14.45500000000086,722, -171.71, -179.82, -143.50, -197.55,,,
14.46000000000086,723, -183.74, -188.03, -161.40, -218.79,,,
14.465000000000861,723, -177.65, -184.82, -152.31, -214.32,,,
14.470000000000862,723, -173.65, -180.03, -147.79, -202.80,,,
14.475000000000863,723, -180.43, -185.38, -151.96, -204.21,,,
14.480000000000864,724, -169.73, -177.63, -154.45, -209.49,,,
14.485000000000865,724, -151.41, -166.03, -139.60, -199.27,,,
14.490000000000865,724, -152.04, -157.94, -149.60, -200.34,,,
14.495000000000866,724, -145.86, -151.90, -153.67, -207.85,,,
14.500000000000867,725, -134.87, -137.12, -154.36, -209.09,,,
14.505000000000868,725, -116.62, -128.65, -142.95, -202.95,,,
14.510000000000868,725, -101.66, -119.21, -123.30, -178.87,,,
14.51500000000087,725, -100.62, -107.49, -132.03, -192.88,,,
14.52000000000087,726, -91.62, -91.74, -141.22, -199.68,,,
14.52500000000087,726, -74.21, -76.43, -134.23, -199.47,,,
14.530000000000872,726, -60.05, -52.00, -113.66, -180.18,,,
14.535000000000872,726, -74.65, -71.45, -164.28, -210.66,,,
14.540000000000873,727, -66.44, -67.35, -156.99, -200.31,,,
14.545000000000874,727, -67.63, -71.65, -146.71, -200.12,,,
14.550000000000875,727, -60.51, -67.26, -143.43, -201.85,,,
14.555000000000875,727, -77.00, -75.74, -141.89, -201.23,,,
14.560000000000876,728, -103.57, -106.28, -151.02, -219.14,,,
14.565000000000877,728, -115.38, -123.43, -149.05, -207.19,,,
14.570000000000878,728, -126.83, -130.57, -138.08, -199.18,,,
14.575000000000879,728, -146.28, -146.60, -150.82, -208.11,,,
14.58000000000088,729, -165.97, -171.56, -142.73, -207.47,,,
14.58500000000088,729, -168.71, -185.51, -137.82, -200.61,,,
14.590000000000881,729, -182.51, -190.55, -154.19, -212.23,,,
14.595000000000882,729, -215.67, -212.78, -159.05, -211.18,,,
14.600000000000882,730, -212.62, -219.51, -154.50, -209.49,,,
14.605000000000883,730, -214.37, -222.97, -140.68, -194.89,,,
14.610000000000884,730, -212.39, -223.09, -159.22, -206.44,,,
14.615000000000885,730, -229.05, -230.73, -164.24, -212.07,,,
14.620000000000886,731, -225.79, -235.07, -155.31, -204.99,,,
14.625000000000886,731, -237.90, -245.55, -155.42, -210.44,,,
14.630000000000887,731, -248.41, -254.50, -169.31, -210.05,,,
14.635000000000888,731, -232.37, -245.80, -169.56, -217.75,,,
14.640000000000889,732, -226.21, -237.41, -172.67, -222.75,,,
14.64500000000089,732, -232.25, -240.62, -169.77, -217.37,,,
14.65000000000089,732, -240.27, -244.18, -161.13, -217.56,,,
14.655000000000891,732, -220.83, -228.99, -131.77, -198.33,,,
14.660000000000892,733, -228.56, -236.10, -154.99, -210.17,,,
14.665000000000893,733, -225.02, -238.93, -150.49, -199.95,,,
14.670000000000893,733, -226.33, -241.03, -167.38, -223.11,,,
14.675000000000894,733, -213.98, -225.20, -158.20, -212.97,,,
14.680000000000895,734, -227.65, -239.19, -166.48, -215.32,,,
14.685000000000896,734, -216.48, -234.09, -149.76, -205.34,,,
14.690000000000897,734, -222.05, -233.96, -146.60, -200.78,,,
14.695000000000897,734, -221.59, -227.72, -149.52, -208.09,,,
14.700000000000898,735, -232.79, -242.22, -170.47, -221.59,,,
14.705000000000899,735, -211.56, -221.31, -150.47, -207.46,,,
14.7100000000009,735, -206.50, -220.93, -152.72, -203.61,,,
14.7150000000009,735, -201.31, -217.37, -132.92, -195.69,,,
14.720000000000901,736, -215.53, -221.93, -170.84, -210.41,,,
14.725000000000902,736, -219.40, -227.53, -156.60, -214.46,,,
14.730000000000903,736, -210.28, -221.59, -165.34, -213.71,,,
14.735000000000904,736, -217.12, -231.48, -165.75, -213.41,,,
14.740000000000904,737, -212.46, -226.77, -154.68, -208.59,,,
14.745000000000905,737, -198.06, -212.06, -131.76, -192.26,,,
14.750000000000906,737, -214.33, -223.83, -146.44, -203.51,,,
14.755000000000907,737, -209.99, -216.18, -164.17, -215.24,,,
14.760000000000908,738, -218.03, -221.88, -167.63, -216.55,,,
14.765000000000908,738, -215.14, -222.17, -160.51, -214.15,,,
14.770000000000909,738, -197.66, -206.24, -149.27, -199.73,,,
14.77500000000091,738, -206.25, -210.50, -155.36, -205.02,,,
14.78000000000091,739, -211.35, -220.04, -143.44, -198.37,,,
14.785000000000911,739, -201.23, -216.38, -137.65, -190.68,,,
14.790000000000912,739, -199.13, -205.61, -159.65, -206.99,,,
14.795000000000913,739, -196.52, -205.81, -152.84, -211.22,,,
14.800000000000914,740, -193.57, -206.35, -166.58, -211.62,,,
14.805000000000915,740, -203.96, -216.28, -171.92, -214.39,,,
14.810000000000915,740, -192.14, -201.72, -163.83, -205.23,,,
14.815000000000916,740, -194.07, -200.96, -161.42, -213.51,,,
14.820000000000917,741, -203.44, -205.59, -155.77, -212.27,,,
14.825000000000918,741, -193.64, -206.13, -155.78, -209.92,,,
14.830000000000918,741, -188.89, -195.11, -155.02, -210.98,,,
14.83500000000092,741, -206.79, -205.12, -171.33, -214.50,,,
14.84000000000092,742, -191.08, -201.31, -140.71, -202.86,,,
14.84500000000092,742, -187.31, -199.08, -149.15, -211.11,,,
14.850000000000922,742, -187.02, -193.40, -155.74, -209.44,,,
14.855000000000922,742, -206.54, -210.48, -167.64, -216.23,,,
14.860000000000923,743, -194.84, -203.09, -157.92, -212.37,,,
14.865000000000924,743, -186.75, -194.19, -139.16, -199.31,,,
14.870000000000925,743, -192.84, -202.67, -171.59, -217.56,,,
14.875000000000925,743, -200.37, -199.15, -180.17, -222.73,,,
14.880000000000926,744, -198.40, -200.34, -160.69, -214.37,,,
14.885000000000927,744, -204.68, -210.21, -173.99, -225.25,,,
14.890000000000928,744, -189.21, -194.50, -149.63, -204.62,,,
14.895000000000929,744, -186.09, -195.03, -149.02, -205.17,,,
14.90000000000093,745, -190.42, -196.96, -146.73, -205.12,,,
14.90500000000093,745, -183.84, -197.33, -151.48, -207.03,,,
14.910000000000931,745, -193.02, -198.16, -167.24, -221.97,,,
14.915000000000932,745, -191.05, -200.27, -150.10, -205.50,,,
14.920000000000933,746, -186.10, -198.17, -148.02, -205.04,,,
14.925000000000933,746, -187.54, -193.59, -158.40, -214.71,,,
14.930000000000934,746, -185.81, -192.76, -147.71, -214.16,,,
14.935000000000935,746, -189.41, -198.31, -157.08, -213.60,,,
14.940000000000936,747, -191.53, -198.16, -153.72, -209.32,,,
14.945000000000936,747, -195.86, -209.23, -153.78, -211.02,,,
14.950000000000937,747, -189.29, -199.88, -159.13, -212.08,,,
14.955000000000938,747, -196.75, -201.57, -163.47, -217.31,,,
14.960000000000939,748, -193.02, -202.95, -150.08, -205.75,,,
14.96500000000094,748, -184.47, -197.09, -144.56, -207.83,,,
14.97000000000094,748, -181.83, -189.89, -146.91, -209.83,,,
14.975000000000941,748, -198.64, -203.09, -156.06, -214.26,,,
14.980000000000942,749, -195.88, -197.97, -158.09, -211.39,,,
14.985000000000943,749, -196.92, -202.36, -164.78, -221.59,,,
14.990000000000943,749, -189.99, -200.65, -157.35, -210.87,,,
14.995000000000944,749, -180.32, -189.54, -149.86, -202.72,,,
15.000000000000945,750, -176.31, -194.64, -143.34, -205.66,,,
15.005000000000946,750, -182.23, -190.20, -164.57, -222.42,,,
15.010000000000947,750, -178.56, -183.56, -160.82, -212.28,,,
15.015000000000947,750, -173.86, -179.48, -148.92, -207.17,,,
15.020000000000948,751, -182.27, -190.72, -154.93, -207.68,,,
15.025000000000949,751, -175.09, -185.12, -154.31, -206.28,,,
15.03000000000095,751, -187.64, -194.25, -151.15, -208.04,,,
15.03500000000095,751, -182.39, -189.84, -155.01, -210.59,,,
15.040000000000951,752, -172.83, -186.45, -146.94, -205.17,,,
15.045000000000952,752, -186.32, -194.27, -150.44, -207.24,,,
15.050000000000953,752, -183.04, -188.59, -159.56, -211.78,,,
15.055000000000954,752, -177.95, -181.50, -148.69, -205.59,,,
15.060000000000954,753, -182.62, -190.81, -151.36, -211.67,,,
15.065000000000955,753, -182.76, -193.56, -152.53, -210.04,,,
15.070000000000956,753, -180.30, -193.67, -151.68, -208.57,,,
15.075000000000957,753, -179.48, -187.79, -146.97, -208.75,,,
15.080000000000958,754, -175.02, -181.48, -153.01, -204.80,,,
15.085000000000958,754, -185.98, -192.59, -153.78, -209.12,,,
15.090000000000959,754, -185.14, -190.55, -159.04, -217.79,,,
15.09500000000096,754, -186.50, -194.53, -155.47, -213.27,,,
15.10000000000096,755, -181.66, -189.27, -146.05, -210.36,,,
15.105000000000961,755, -172.96, -184.46, -158.87, -214.58,,,
15.110000000000962,755, -168.56, -184.34, -150.24, -206.15,,,
15.115000000000963,755, -179.27, -185.44, -151.13, -206.28,,,
15.120000000000964,756, -185.36, -192.43, -163.36, -207.97,,,
15.125000000000965,756, -178.71, -189.01, -154.08, -206.20,,,
15.130000000000965,756, -179.41, -187.97, -154.94, -208.36,,,
15.135000000000966,756, -191.91, -196.97, -161.30, -221.84,,,
15.140000000000967,757, -194.46, -200.72, -159.48, -214.86,,,
15.145000000000968,757, -179.55, -188.11, -143.99, -203.00,,,
15.150000000000968,757, -184.79, -189.78, -145.49, -203.17,,,
15.15500000000097,757, -199.08, -203.51, -157.55, -208.39,,,
15.16000000000097,758, -179.88, -185.47, -141.90, -197.38,,,
15.16500000000097,758, -188.03, -193.91, -153.12, -211.95,,,
15.170000000000972,758, -187.74, -195.14, -152.63, -212.53,,,
15.175000000000972,758, -183.56, -192.53, -159.00, -213.57,,,
15.180000000000973,759, -190.61, -200.34, -158.61, -214.90,,,
15.185000000000974,759, -193.88, -197.16, -156.39, -214.69,,,
15.190000000000975,759, -182.75, -196.14, -156.25, -204.33,,,
15.195000000000976,759, -193.81, -201.49, -170.22, -213.57,,,
15.200000000000976,760, -182.76, -186.34, -151.75, -205.72,,,
15.205000000000977,760, -190.15, -197.23, -153.92, -213.42,,,
15.210000000000978,760, -190.34, -193.09, -164.74, -223.30,,,
15.215000000000979,760, -189.61, -196.76, -151.87, -209.81,,,
15.22000000000098,761, -180.84, -195.91, -153.81, -198.96,,,
15.22500000000098,761, -182.78, -195.71, -146.65, -199.35,,,
15.230000000000981,761, -183.84, -191.64, -137.72, -198.10,,,
15.235000000000982,761, -190.65, -197.94, -150.66, -209.48,,,
15.240000000000983,762, -189.50, -202.29, -161.89, -220.25,,,
15.245000000000983,762, -187.54, -192.75, -151.35, -210.60,,,
15.250000000000984,762, -191.61, -196.63, -160.27, -219.05,,,
15.255000000000985,762, -199.99, -203.62, -164.24, -217.94,,,
15.260000000000986,763, -189.55, -200.63, -155.78, -208.13,,,
15.265000000000986,763, -185.14, -202.78, -158.18, -213.82,,,
15.270000000000987,763, -186.80, -199.56, -151.37, -209.40,,,
15.275000000000988,763, -197.20, -204.16, -150.98, -208.16,,,
15.280000000000989,764, -194.04, -199.00, -152.57, -210.01,,,
15.28500000000099,764, -181.40, -196.29, -164.51, -213.05,,,
15.29000000000099,764, -183.12, -196.29, -157.19, -201.93,,,
15.295000000000991,764, -198.15, -205.39, -158.70, -210.90,,,
15.300000000000992,765, -192.25, -203.48, -158.32, -211.40,,,
15.305000000000993,765, -177.53, -187.05, -137.64, -195.40,,,
15.310000000000993,765, -181.64, -190.87, -145.15, -199.95,,,
15.315000000000994,765, -190.19, -194.43, -147.00, -193.32,,,
15.320000000000995,766, -177.59, -193.46, -146.35, -202.61,,,
15.325000000000996,766, -183.82, -192.80, -143.30, -206.52,,,
15.330000000000997,766, -189.47, -198.29, -159.01, -212.06,,,
15.335000000000997,766, -183.83, -184.64, -153.12, -207.83,,,
15.340000000000998,767, -182.56, -188.23, -138.15, -202.02,,,
15.345000000000999,767, -177.19, -191.71, -145.99, -203.40,,,
15.350000000001,767, -183.42, -196.83, -148.32, -200.37,,,
15.355000000001,767, -177.12, -187.11, -134.76, -194.54,,,
15.360000000001001,768, -186.33, -195.07, -131.74, -198.04,,,
15.365000000001002,768, -182.43, -191.88, -151.35, -205.89,,,
15.370000000001003,768, -180.44, -190.96, -151.22, -200.07,,,
15.375000000001004,768, -192.17, -197.44, -159.84, -209.18,,,
15.380000000001004,769, -187.71, -195.17, -143.36, -200.53,,,
15.385000000001005,769, -173.41, -185.76, -131.17, -190.29,,,
15.390000000001006,769, -176.15, -191.89, -151.65, -204.96,,,
15.395000000001007,769, -176.60, -191.66, -143.88, -202.36,,,
15.400000000001008,770, -182.49, -191.64, -134.89, -199.68,,,
15.405000000001008,770, -179.16, -191.23, -148.35, -203.73,,,
15.41000000000101,770, -180.47, -190.22, -150.56, -204.43,,,
15.41500000000101,770, -188.57, -196.17, -158.59, -212.10,,,
15.42000000000101,771, -186.06, -194.82, -160.88, -216.32,,,
15.425000000001011,771, -186.45, -192.07, -154.50, -207.70,,,
15.430000000001012,771, -182.45, -186.29, -155.34, -207.11,,,
15.435000000001013,771, -181.76, -187.53, -152.42, -203.80,,,
15.440000000001014,772, -177.90, -188.14, -145.71, -201.46,,,
15.445000000001015,772, -181.38, -193.45, -140.61, -196.01,,,
15.450000000001015,772, -178.41, -191.95, -154.82, -196.61,,,
15.455000000001016,772, -182.61, -192.56, -161.42, -209.83,,,
15.460000000001017,773, -183.41, -188.60, -156.80, -210.14,,,
15.465000000001018,773, -179.79, -193.53, -142.09, -202.97,,,
15.470000000001018,773, -172.30, -181.83, -142.17, -202.12,,,
15.47500000000102,773, -175.91, -179.98, -149.41, -208.18,,,
15.48000000000102,774, -172.35, -179.87, -148.71, -205.35,,,
15.48500000000102,774, -173.95, -181.25, -146.11, -203.88,,,
15.490000000001022,774, -178.96, -186.71, -148.36, -206.28,,,
15.495000000001022,774, -171.85, -178.37, -134.95, -194.39,,,
15.500000000001023,775, -177.98, -182.45, -153.51, -203.28,,,
15.505000000001024,775, -175.76, -187.65, -161.56, -215.49,,,
15.510000000001025,775, -178.91, -188.63, -149.30, -213.33,,,
15.515000000001026,775, -174.56, -181.80, -147.78, -200.51,,,
15.520000000001026,776, -185.30, -190.05, -162.61, -209.62,,,
15.525000000001027,776, -186.22, -191.96, -164.69, -215.51,,,
15.530000000001028,776, -181.76, -191.32, -152.44, -207.88,,,
15.535000000001029,776, -190.68, -194.54, -155.50, -214.68,,,
15.54000000000103,777, -179.33, -191.42, -155.95, -204.92,,,
15.54500000000103,777, -182.54, -192.00, -149.84, -194.32,,,
15.550000000001031,777, -181.50, -189.25, -151.75, -196.38,,,
15.555000000001032,777, -185.07, -194.03, -152.14, -206.95,,,
15.560000000001033,778, -188.56, -197.21, -153.98, -204.45,,,
15.565000000001033,778, -190.75, -202.74, -151.72, -200.69,,,
15.570000000001034,778, -191.16, -197.19, -148.10, -204.98,,,
15.575000000001035,778, -200.88, -205.26, -148.74, -202.96,,,
15.580000000001036,779, -181.69, -191.32, -139.82, -198.27,,,
15.585000000001036,779, -189.33, -207.31, -152.93, -212.86,,,
15.590000000001037,779, -181.63, -195.07, -153.34, -203.52,,,
15.595000000001038,779, -179.28, -191.39, -150.13, -209.43,,,
15.600000000001039,780, -182.40, -194.69, -156.17, -214.23,,,
15.60500000000104,780, -178.50, -194.47, -139.07, -194.39,,,
15.61000000000104,780, -190.57, -197.89, -145.53, -210.95,,,
15.615000000001041,780, -181.40, -188.96, -144.77, -202.02,,,
15.620000000001042,781, -190.30, -197.39, -161.98, -210.97,,,
15.625000000001043,781, -181.25, -190.60, -156.45, -203.51,,,
15.630000000001044,781, -182.78, -188.28, -149.18, -206.29,,,
15.635000000001044,781, -183.99, -191.78, -145.69, -208.73,,,
15.640000000001045,782, -179.88, -191.48, -151.36, -214.57,,,
15.645000000001046,782, -180.26, -184.88, -149.81, -208.17,,,
15.650000000001047,782, -180.83, -188.00, -143.10, -205.36,,,
15.655000000001047,782, -182.62, -190.14, -146.23, -203.08,,,
15.660000000001048,783, -184.22, -193.87, -150.75, -209.30,,,
15.665000000001049,783, -177.34, -183.86, -151.43, -207.93,,,
15.67000000000105,783, -173.31, -187.60, -147.32, -204.52,,,
15.67500000000105,783, -178.89, -187.25, -154.25, -203.54,,,
15.680000000001051,784, -177.05, -186.98, -163.62, -210.44,,,
15.685000000001052,784, -172.19, -181.73, -154.61, -202.93,,,
15.690000000001053,784, -182.80, -192.88, -165.50, -207.53,,,
15.695000000001054,784, -188.41, -192.35, -160.99, -212.32,,,
15.700000000001054,785, -184.00, -194.07, -146.28, -204.06,,,
15.705000000001055,785, -180.50, -186.68, -144.69, -202.89,,,
15.710000000001056,785, -171.87, -174.37, -148.98, -201.75,,,
15.715000000001057,785, -175.95, -181.88, -145.86, -206.72,,,
15.720000000001058,786, -173.14, -183.37, -139.21, -209.71,,,
15.725000000001058,786, -180.26, -189.34, -150.93, -218.89,,,
15.73000000000106,786, -178.70, -185.06, -156.01, -212.47,,,
15.73500000000106,786, -179.88, -190.00, -154.68, -211.29,,,
15.74000000000106,787, -174.87, -184.35, -144.14, -203.51,,,
15.745000000001061,787, -176.90, -183.48, -155.40, -210.22,,,
15.750000000001062,787, -181.14, -190.30, -148.04, -207.97,,,
15.755000000001063,787, -182.06, -187.60, -151.46, -199.42,,,
15.760000000001064,788, -190.73, -196.03, -153.84, -208.28,,,
15.765000000001065,788, -183.76, -195.78, -165.49, -217.51,,,
15.770000000001065,788, -184.65, -192.20, -152.30, -209.28,,,
15.775000000001066,788, -183.22, -191.22, -149.72, -209.32,,,
15.780000000001067,789, -179.12, -176.60, -147.31, -204.47,,,
15.785000000001068,789, -178.05, -187.51, -138.58, -198.55,,,
15.790000000001069,789, -176.79, -185.66, -151.46, -202.13,,,
15.79500000000107,789, -171.20, -177.31, -148.16, -203.20,,,
15.80000000000107,790, -176.09, -182.58, -160.05, -213.20,,,
15.80500000000107,790, -176.07, -186.68, -142.47, -204.19,,,
15.810000000001072,790, -175.66, -181.86, -148.05, -203.51,,,
15.815000000001072,790, -183.86, -190.98, -153.03, -203.25,,,
15.820000000001073,791, -187.13, -196.27, -160.29, -218.32,,,
15.825000000001074,791, -188.26, -193.70, -148.25, -207.53,,,
15.830000000001075,791, -180.13, -191.01, -147.93, -204.28,,,
15.835000000001076,791, -179.97, -190.60, -149.15, -205.97,,,
15.840000000001076,792, -182.77, -187.08, -142.40, -198.13,,,
15.845000000001077,792, -180.13, -190.34, -147.30, -200.82,,,
15.850000000001078,792, -177.91, -187.80, -148.15, -200.45,,,
15.855000000001079,792, -185.36, -187.89, -149.70, -207.25,,,
15.86000000000108,793, -179.28, -184.83, -140.54, -202.59,,,
15.86500000000108,793, -178.84, -178.51, -150.75, -207.85,,,
15.870000000001081,793, -176.22, -188.15, -149.82, -206.88,,,
15.875000000001082,793, -182.70, -191.87, -143.79, -208.16,,,
15.880000000001083,794, -183.91, -194.38, -152.76, -218.51,,,
15.885000000001083,794, -178.14, -190.92, -147.70, -210.52,,,
15.890000000001084,794, -182.83, -192.33, -151.93, -206.58,,,
15.895000000001085,794, -191.75, -194.59, -170.36, -210.94,,,
15.900000000001086,795, -186.82, -191.16, -154.16, -206.80,,,
15.905000000001086,795, -180.26, -186.62, -147.61, -208.09,,,
15.910000000001087,795, -184.37, -188.88, -149.75, -206.77,,,
15.915000000001088,795, -184.03, -188.22, -151.66, -209.08,,,
15.920000000001089,796, -182.09, -188.55, -155.24, -202.36,,,
15.92500000000109,796, -185.63, -192.52, -147.09, -201.91,,,
15.93000000000109,796, -173.12, -182.86, -134.72, -195.51,,,
15.935000000001091,796, -185.29, -192.90, -150.13, -209.76,,,
15.940000000001092,797, -191.24, -196.22, -174.71, -217.28,,,
15.945000000001093,797, -182.25, -188.52, -157.20, -202.95,,,
15.950000000001094,797, -181.40, -190.30, -149.82, -202.88,,,
15.955000000001094,797, -179.23, -189.36, -140.76, -210.87,,,
15.960000000001095,798, -183.79, -191.41, -149.09, -213.30,,,
15.965000000001096,798, -180.06, -191.07, -153.42, -212.08,,,
15.970000000001097,798, -186.05, -190.76, -149.72, -210.48,,,
15.975000000001097,798, -182.32, -193.08, -154.96, -213.17,,,
15.980000000001098,799, -178.77, -188.03, -139.47, -202.03,,,
15.985000000001099,799, -180.84, -190.59, -141.07, -200.07,,,
15.9900000000011,799, -182.81, -189.46, -150.22, -204.50,,,
15.9950000000011,799, -186.21, -191.19, -160.06, -212.54,,,
16.0000000000011,800, -187.05, -193.31, -149.91, -205.06,,,
16.0050000000011,800, -187.45, -195.42, -149.93, -205.09,,,
16.0100000000011,800, -180.23, -187.87, -136.74, -193.64,,,
16.0150000000011,800, -181.25, -184.26, -147.83, -191.18,,,
16.020000000001097,801, -188.51, -194.06, -172.53, -206.32,,,
16.025000000001096,801, -176.90, -187.13, -147.61, -196.31,,,
16.030000000001095,801, -182.43, -184.78, -142.39, -195.32,,,
16.035000000001094,801, -186.09, -190.87, -143.91, -202.35,,,
16.040000000001093,802, -197.21, -193.15, -167.30, -213.93,,,
16.045000000001092,802, -182.24, -192.49, -156.24, -211.25,,,
16.05000000000109,802, -180.86, -185.14, -150.13, -210.95,,,
16.05500000000109,802, -182.70, -186.04, -148.22, -204.85,,,
16.06000000000109,803, -183.25, -187.24, -153.84, -213.38,,,
16.06500000000109,803, -180.09, -190.58, -150.09, -202.35,,,
16.070000000001087,803, -179.01, -185.86, -156.30, -205.62,,,
16.075000000001086,803, -191.11, -193.32, -162.66, -216.26,,,
16.080000000001085,804, -183.21, -188.92, -151.46, -202.93,,,
16.085000000001084,804, -181.82, -190.62, -144.09, -208.73,,,
16.090000000001083,804, -178.15, -187.04, -138.10, -196.11,,,
16.095000000001082,804, -183.07, -195.75, -146.43, -199.78,,,
16.10000000000108,805, -173.29, -185.52, -143.07, -199.04,,,
16.10500000000108,805, -179.73, -192.82, -157.54, -205.48,,,
16.11000000000108,805, -185.97, -196.42, -165.68, -210.60,,,
16.11500000000108,805, -188.24, -197.28, -163.77, -220.48,,,
16.120000000001077,806, -180.91, -190.89, -159.24, -212.59,,,
16.125000000001076,806, -178.86, -189.96, -150.49, -212.54,,,
16.130000000001075,806, -180.75, -187.60, -150.06, -213.62,,,
16.135000000001074,806, -175.87, -183.87, -154.16, -210.03,,,
16.140000000001073,807, -182.08, -188.74, -152.09, -205.06,,,
16.145000000001072,807, -184.86, -192.94, -148.95, -204.65,,,
16.15000000000107,807, -189.94, -196.49, -145.80, -200.42,,,
16.15500000000107,807, -171.40, -181.88, -157.44, -214.50,,,
16.16000000000107,808, -171.37, -176.95, -147.43, -200.98,,,
16.16500000000107,808, -181.14, -187.60, -156.19, -205.02,,,
16.170000000001068,808, -176.06, -189.78, -137.78, -191.68,,,
16.175000000001067,808, -177.82, -186.02, -159.03, -213.03,,,
16.180000000001066,809, -188.38, -193.48, -165.13, -211.01,,,
16.185000000001065,809, -181.98, -193.93, -156.50, -213.93,,,
16.190000000001064,809, -177.88, -188.46, -155.16, -209.47,,,
16.195000000001063,809, -180.94, -190.05, -144.94, -204.61,,,
16.20000000000106,810, -187.23, -193.98, -156.42, -209.84,,,
16.20500000000106,810, -184.33, -191.56, -142.15, -202.09,,,
16.21000000000106,810, -178.71, -187.46, -140.13, -197.39,,,
16.21500000000106,810, -198.15, -196.71, -156.53, -209.00,,,
16.220000000001058,811, -192.36, -200.28, -163.99, -209.43,,,
16.225000000001057,811, -182.83, -193.84, -140.90, -194.09,,,
16.230000000001056,811, -186.55, -199.82, -156.52, -204.39,,,
16.235000000001055,811, -187.50, -193.52, -146.65, -206.14,,,
16.240000000001054,812, -184.01, -194.37, -138.86, -204.02,,,
16.245000000001053,812, -180.19, -190.53, -143.48, -199.55,,,
16.25000000000105,812, -181.62, -192.09, -151.75, -204.22,,,
16.25500000000105,812, -184.44, -183.37, -140.54, -196.95,,,
16.26000000000105,813, -185.53, -192.79, -151.05, -201.32,,,
16.26500000000105,813, -181.43, -191.39, -144.16, -203.34,,,
16.270000000001048,813, -184.24, -188.12, -151.41, -208.41,,,
16.275000000001047,813, -182.88, -190.58, -156.48, -206.59,,,
16.280000000001046,814, -179.00, -189.72, -151.47, -202.49,,,
16.285000000001045,814, -179.12, -192.52, -146.27, -205.49,,,
16.290000000001044,814, -180.67, -189.08, -147.53, -202.92,,,
16.295000000001043,814, -183.67, -191.72, -152.82, -204.71,,,
16.30000000000104,815, -180.08, -188.96, -135.79, -196.63,,,
16.30500000000104,815, -187.11, -192.67, -138.08, -210.39,,,
16.31000000000104,815, -175.14, -189.66, -150.08, -207.44,,,
16.31500000000104,815, -181.52, -197.13, -150.77, -205.38,,,
16.320000000001038,816, -192.57, -196.74, -152.32, -212.53,,,
16.325000000001037,816, -186.30, -198.35, -145.53, -212.64,,,
16.330000000001036,816, -180.87, -193.71, -168.48, -215.98,,,
16.335000000001035,816, -183.14, -191.13, -158.69, -211.64,,,
16.340000000001034,817, -177.89, -185.51, -159.97, -209.96,,,
16.345000000001033,817, -175.67, -185.46, -139.60, -198.74,,,
16.35000000000103,817, -180.44, -187.34, -162.31, -208.02,,,
16.35500000000103,817, -182.08, -191.83, -151.34, -203.19,,,
16.36000000000103,818, -180.09, -188.24, -138.37, -198.46,,,
16.36500000000103,818, -180.59, -186.52, -135.34, -191.30,,,
16.370000000001028,818, -177.74, -180.27, -151.86, -197.58,,,
16.375000000001027,818, -188.82, -194.37, -182.34, -220.38,,,
16.380000000001026,819, -184.55, -187.67, -152.16, -201.85,,,
16.385000000001025,819, -176.15, -188.88, -137.28, -197.22,,,
16.390000000001024,819, -173.40, -182.63, -132.48, -195.40,,,
16.395000000001023,819, -182.63, -186.53, -151.55, -201.36,,,
16.40000000000102,820, -187.57, -190.12, -167.27, -213.47,,,
16.40500000000102,820, -180.44, -185.63, -155.96, -207.62,,,
16.41000000000102,820, -167.83, -177.91, -144.74, -203.37,,,
16.41500000000102,820, -180.24, -184.58, -154.56, -204.45,,,
16.420000000001018,821, -181.02, -187.40, -150.18, -211.53,,,
16.425000000001017,821, -177.77, -185.68, -142.94, -201.99,,,
16.430000000001016,821, -167.36, -179.80, -129.43, -196.48,,,
16.435000000001015,821, -184.77, -189.84, -157.89, -210.70,,,
16.440000000001014,822, -180.23, -190.29, -154.85, -207.64,,,
